ProviderId,FirstName,LastName,Specialty,Npi,Taxonomy,CmsSpecialtyCode,ClinicId,Address,City,State,Zip,Lat,Lon
3858e39c-01d3-3baa-9f74-8ee0824a1048,Benjamín452,Alva958,Family Medicine,2397042658,207Q00000X,08,9f813d80-5bfc-34df-bb58-7aa89a076a8b,333 ARTHUR GODFREY RD,MIAMI BEACH,FL,331403608,25.8140404,-80.1270673
a79e0821-9147-3db4-9aa0-b02a10f2c5a2,Marge692,Conn188,Family Medicine,1181579495,207Q00000X,08,4c92adb8-9359-3513-8433-470b053a3abe,6801 SW 8TH ST,MIAMI,FL,331444742,25.763351450000002,-80.30624930684453
4cdc616e-508d-3562-82a5-b3b0a3bf1b83,Lucas404,Almanza534,Family Medicine,1444613727,207Q00000X,08,6746000d-7b20-34f7-893c-928f56b62cee,10631 SW 88TH ST STE 110,MIAMI BEACH,FL,331391425,25.7929198,-80.1353006
2db4e175-236c-3d84-b18b-e38d545e56a1,Margorie48,Ondricka197,Internal Medicine,2482094564,207R00000X,11,2d653552-cb78-326b-9a42-ba2cf67846b1,3100 S DOUGLAS RD,CORAL GABLES,FL,331553215,25.7591188,-80.2549178
74cc0aa1-d69b-3316-abf6-4a6290c8b692,Long300,Strosin214,Family Medicine,1413300801,207Q00000X,08,e6cd23c1-e4f7-359c-9ecd-f1080b2336e0,4210 NW 4TH ST,MIAMI,FL,331265535,25.775783699999998,-80.26452272503332
9624bee0-1bad-3705-990d-e587f8e35761,Lorri590,Harris789,Internal Medicine,2680498856,207R00000X,11,2866c102-503e-32af-936e-fb60fcf47814,4908 SW 8TH ST,CORAL GABLES,FL,331342439,25.7638274,-80.27601479892212
ecc5fa0d-009a-34f5-96d0-f8541d8c7f9b,Magdalena964,Ulloa39,Family Medicine,2500572245,207Q00000X,08,f6fca76c-c1ee-3f35-894f-054c3ae33d97,8840 BIRD ROAD,MIAMI,FL,331655482,25.7324481,-80.3384972
3254ea61-b72d-3da4-9ee0-c0a5097715d2,Josiah310,Wilkinson796,Internal Medicine,1060958984,207R00000X,11,967f75b9-e2d2-3ed3-8f44-c7d8976cee73,401 CORAL WAY,CORAL GABLES,FL,331344977,25.7497807,-80.2631321
fd6f4ff4-3f00-3c6a-b7fb-178a1c2336cf,Edgardo196,Borer986,Family Medicine,2096175296,207Q00000X,08,a8863d4f-597e-309c-920a-f2e463e3a8b9,4300 ALTON RD,MIAMI BEACH,FL,331402800,25.81338075,-80.14087344557441
c8cf2469-ee50-340e-8874-2cb991fd8350,Lucio648,Cormier289,Internal Medicine,2462545403,207R00000X,11,8ec2cd35-3c23-37b6-bad7-57e254dfdc07,4960 SW 72ND AVE,MIAMI,FL,331556624,25.7238538,-80.312794
86f2c09b-64f2-3d17-bbfe-88e35f9bbc08,Ernesto186,Barrera709,Internal Medicine,1726196045,207R00000X,11,056310f2-f040-30ec-bc3e-b62f8c02445d,3831 GRAND AVE,MIAMI,FL,331334862,25.7278205,-80.25540586687592
08cdaf9b-11f0-3748-bd42-c9622eb6239c,Ernesto186,Soto31,Family Medicine,2720147851,207Q00000X,08,c264a5e8-5feb-3e62-8508-ba793fc8a6ec,955 NW 3RD STREET 8TH FLOOR,MIAMI,FL,331281274,25.7741728,-80.19362
81ac9792-3077-3b27-b0c2-0451ad6700f2,Rudolph554,Collins926,Family Medicine,2047100336,207Q00000X,08,69f4e39b-85d4-35eb-b677-ad73da6fda18,1545 NW 77 AVE,MIAMI,FL,331361403,25.7741728,-80.19362
5b0d4b9c-aea5-3c95-b718-fde44a1e78e4,Alejandra902,Reynoso837,Family Medicine,2448953986,207Q00000X,08,26009931-a0bc-3814-bf98-2647b170adc1,2500 NW 22ND AVE,MIAMI,FL,331428429,25.7999307,-80.231965
06c6d99c-01eb-37c6-b31c-acf372f6dc97,Martín25,Zelaya592,Family Medicine,2770124149,207Q00000X,08,3ac0179b-ea23-3289-b760-42248bdd14ae,7801 NE 2ND AVE,MIAMI,FL,331384804,25.8466609,-80.1924953
e86454f8-8386-3005-b100-31f0827f5a54,Julia241,Vargas494,Family Medicine,2571318239,207Q00000X,08,27bec214-a864-304d-8c4b-ed9a862838ab,737 E 10TH AVE,HIALEAH,FL,330103635,25.8296227,-80.2599453
88b69f9e-3019-3517-8727-bd425c09b1db,Benjamín452,Brito172,Family Medicine,1128420647,207Q00000X,08,500bf7e7-4cd1-321f-90d1-e38b8d3e6ab6,1492 Flagler St,Miami,FL,33135,25.773329,-80.21944
e34c39ca-34a1-31c9-bf42-ad34e508b575,Janice500,Little434,Family Medicine,1201982000,207Q00000X,08,ea3289da-89cc-31fb-bc40-f0828801c37e,5959 NW 7TH ST,MIAMI,FL,331263129,25.7789557,-80.29459191774082
15a92e2c-7f2f-3af8-8690-ad8712737821,Armando772,Urbina137,Internal Medicine,1254086998,207R00000X,11,4c323669-b2f4-3919-b236-f07dc297c386,2520 NW 75TH STREET,MIAMI,FL,33147,25.8423537,-80.2401103
237e0b4c-5137-392b-a575-e903a7803ed5,Richard937,Homenick806,Internal Medicine,2050325630,207R00000X,11,4e9f0200-8411-3b24-81e8-8e962a0a9f02,7031 SW 62ND AVENUE,SOUTH MIAMI,FL,331434719,25.7057985,-80.29311096346885
97a1afe1-ba46-3616-bbff-2a16e359f0b5,Luisa710,Olmos892,Internal Medicine,1730696709,207R00000X,11,4521eaa9-72f6-3afe-9afa-8234bcf589de,5959 NW 7TH ST,MIAMI,FL,331263129,25.7789557,-80.29459191774082
17112453-b9ec-3f93-9293-bd2e3b21a220,Micaela928,Collazo246,Family Medicine,2289344469,207Q00000X,08,d21891fe-3047-3182-bfa6-17e630188bf5,400 NE 31ST ST,MIAMI,FL,331374213,25.80631495,-80.18835685
29ff4843-291b-35ed-bdcd-a9d1b0e7e95c,Lavonia8,Ratke343,Internal Medicine,2245368842,207R00000X,11,0249d366-7892-3154-9f23-1e97ccb09617,42 COLLINS AVE,MIAMI BEACH,FL,331397314,25.7694756,-80.13444872080045
94b85e71-d8af-39c9-a76b-f402460269d2,Minh326,Stanton715,Internal Medicine,1759266962,207R00000X,11,695a4fac-ca75-301e-bdf5-a28112e0950d,3663 SOUTH MIAMI AVE,MIAMI,FL,331334253,25.7411276,-80.2142781767664
03b17f86-f9bd-3c31-bac2-70d19c30db31,Terrance440,Zboncak558,Internal Medicine,1544533619,207R00000X,11,ac816bf6-2c05-3f57-972c-5e664fc74c7c,5201 BLUE LAGOON DR,MIAMI,FL,33126,25.7832539,-80.2812171
62896e9a-be51-3ed8-80f4-845548f9ed9e,Rema399,Leffler128,Internal Medicine,2978941203,207R00000X,11,8d5b2f73-b46b-30e3-a809-e1b3886f7886,11215 SW 84TH ST,MIAMI,FL,331733600,25.690823,-80.37443184743628
f7234c84-d132-3652-a16c-1c4dae4350be,Horacio317,Tremblay80,Family Medicine,2100441205,207Q00000X,08,18a5842a-8517-3d63-9b92-bd1755da7f57,1225 ALTON RD,MIAMI BEACH,FL,331393809,25.7832722,-80.1406202
390658b0-e6dd-31e1-9231-ab522f8e9d68,Lorenzo669,Muñiz642,Internal Medicine,2036944611,207R00000X,11,9fb50471-c7b9-365a-abe8-350d7c212651,4300 ALTON RD,MIAMI BEACH,FL,331402800,25.81338075,-80.14087344557441
75858969-697a-3e3d-b723-315ed0d5fb98,Jayson808,Fisher429,Family Medicine,2493296018,207Q00000X,08,5cb8ca97-d6ef-35f1-a2c7-a484a40d7774,5361 NW 22ND AVE,MIAMI,FL,331428035,25.8237855,-80.2322511
b4638883-7a8a-3700-888c-69bce725f4cd,Sung603,Fay398,Internal Medicine,1673847384,207R00000X,11,a18cbced-9b71-3e77-875a-906c39cb5c28,8725 NW 18TH TER STE 206,WEST MIAMI,FL,331444812,25.7560176,-80.2956847
1c78c95f-0978-32aa-b24c-4b48a06c4b35,Armandina361,Little434,Internal Medicine,1969847866,207R00000X,11,57046d5b-04dd-31c3-aa7c-4bd5bb93a3d7,9037 BISCAYNE BLVD,MIAMI SHORES,FL,331383221,25.85814544897959,-80.18383253061225
65deb8f2-9ba5-31d8-a900-84575e21c10b,Germán350,Escamilla823,Family Medicine,2474743947,207Q00000X,08,c6fd060f-0e00-3b37-b796-d748134bdbda,2260 SW 8TH ST STE 200,MIAMI,FL,331354938,25.7651721,-80.23190370110692
ef7aff37-abe8-3c07-b163-302d1d3eea46,Ray930,Olson653,Family Medicine,1096589423,207Q00000X,08,ae718f0c-c60e-301b-ab61-a4d8971bfd42,12400 SW 127 AVE,MIAMI,FL,331866596,25.7741728,-80.19362
c55d4242-aae8-386a-90a1-f031c959e6a8,Denna536,Streich926,Internal Medicine,1943119473,207R00000X,11,ea8eda8c-e950-3f30-af5b-d26d5767e88d,335 SW 12TH AVE,MIAMI,FL,331302011,25.770054299999998,-80.21429580836632
452ad619-8288-331c-a316-ffbbdf00f3bd,Alfredo17,Molina998,Family Medicine,1109763429,207Q00000X,08,a1a31c25-08e9-3090-a595-ebdc06a9062e,217 NW 15TH ST,MIAMI,FL,331361832,25.789771299999998,-80.19921525000001
393973c7-0cf9-3510-8f63-43f2f1e0eb61,Lauren941,Barton704,Family Medicine,2584283743,207Q00000X,08,3e03eace-528a-3542-ae9e-d043197ec98c,4471 NW 36TH ST,MIAMI SPRINGS,FL,331667288,25.8084842,-80.269929
1ee9d286-c240-30d9-a15a-82f68bf5fcde,Dorotea472,Martínez540,Internal Medicine,1566724815,207R00000X,11,f0ed1404-4e36-3b1d-ae6f-1e3e47b4a128,6285 SUNSET DR,SOUTH MIAMI,FL,331434804,25.704325349999998,-80.2955332
4cba398d-c39d-33e4-abc7-818c796b2068,Jovan870,Hansen121,Internal Medicine,1930972884,207R00000X,11,565b7705-2dc6-3eaa-885c-480bfe55d00a,3601 FEDERAL HWY,MIAMI,FL,331373795,25.810845299999997,-80.19056104884469
03dcb829-bd3c-3ff9-9ee6-6278d6b573cc,Cecilia788,Barajas558,Internal Medicine,2107828776,207R00000X,11,c4745294-e174-3399-81a6-d265fb1fa541,1100 NW 71ST ST,MIAMI,FL,331503894,25.838983,-80.2139181
dcd84975-427f-3fff-834a-6335ad8987b4,Hong136,Luettgen772,Internal Medicine,2455153702,207R00000X,11,4add9da3-583f-3948-89e1-eaf9a2a5bd02,1221 71ST STREET,MIAMI BEACH,FL,331413647,25.8546223,-80.1319787
65928db3-b714-3806-8cbe-401e1c80737a,Kelly223,Glover433,Family Medicine,2802782591,207Q00000X,08,54e5f0d5-2637-397e-9f92-971f278cf880,7815 CORAL WAY STE 103,HIALEAH,FL,330166890,25.8575963,-80.2781057
76e20844-c3e5-3c09-a186-f53d330e917e,Victor265,Ryan260,Internal Medicine,2328358868,207R00000X,11,e8e6402e-d1b0-3440-9c06-4921c49ffb4f,106B SW 27TH AVE,MIAMI,FL,331351429,25.7398926,-80.2377937
dd2719a4-b0b2-3e4a-83a0-f0f6476d2ed8,Debbra216,Turner526,Family Medicine,2491157147,207Q00000X,08,4695c6ea-4044-3928-bbc0-d2bf9b71b374,3661 S MIAMI AVE STE 510,MIAMI,FL,331462048,25.7401554,-80.2140497
3b826c42-bf76-3141-8c33-8f8b8ef25a26,Eldridge510,Rowe323,Internal Medicine,1988687087,207R00000X,11,ef354b5b-4fb6-399b-bf96-ab1c8874901a,336 NW 5TH ST,MIAMI,FL,331281616,25.7785404,-80.2004861
58afee2a-17a1-34cc-a423-c3ead6fd4ebb,Linn541,Littel644,Internal Medicine,2879681965,207R00000X,11,97a91c6f-f4cf-309a-b24e-5535f37e76a6,9555 SW 162 AVE,MIAMI,FL,331966408,25.7741728,-80.19362
72f1d5e4-1d7e-3b8d-b5ab-5dbce0500a44,Patricia625,Sawayn19,Internal Medicine,1950737779,207R00000X,11,1eb5c28b-fa8a-329c-93fc-ce1735012cea,735 NW 22 AVENUE,MIAMI,FL,33125,25.7741728,-80.19362
7ea8a9cb-ab52-368b-890e-9779eedfa073,Bill567,Sanford861,Family Medicine,2321516447,207Q00000X,08,b015b60b-440c-39dc-a2ee-3b570a4198e4,2500 SW 75TH AVE,MIAMI,FL,331552805,25.74730525,-80.31770024209867
562d2d8e-8ff4-3c3a-98cf-9b8e18bad4c2,Vannesa928,Schoen8,Family Medicine,1881350114,207Q00000X,08,fcee409a-af21-38be-b818-452442b3df58,155 SOUTH MIAMI AVENUE,MIAMI,FL,331301634,25.7727597,-80.19332
c6da2ea1-7006-38d4-b4cd-a83c294ef809,Luna60,Hudson301,Family Medicine,1973040383,207Q00000X,08,b253f571-9fda-308a-980d-e1f6c8c03914,9495 SUNSET DR STE B250,MIAMI,FL,331735411,25.804427,-80.1451234
c1a1f87b-cec8-3d47-a1c8-6d8a851ccf4a,Margherita470,Stanton715,Family Medicine,1928060916,207Q00000X,08,d21912db-2965-326f-ba58-a9cd142d4460,5951 NW 173 DR STE 11,MIAMI,FL,330155113,25.7741728,-80.19362
66adf292-561d-36b3-9499-237f0f82f584,Sherri495,Hagenes547,Family Medicine,1911647034,207Q00000X,08,d4314f61-9fff-3557-ada6-2b67397c4f3f,2645 SW 37TH AVE,CORAL GABLES,FL,331332744,25.7591188,-80.2549178
648ec5ee-b006-3fa3-9edc-c14872c50f7e,Jada948,Kunde533,Internal Medicine,1144908831,207R00000X,11,4cca71fb-1392-347f-90d8-e7b6c20d04af,811 NE 122ND ST,NORTH MIAMI,FL,331615725,25.887901399999997,-80.18190274304868
4faa39ee-6936-3a23-b70b-a7986a76528c,Augustus49,Jast432,Internal Medicine,2897231827,207R00000X,11,eccd2b7e-24f1-319f-ad06-46f94cb3168e,11750 BIRD RD,MIAMI,FL,331834832,25.73100385,-80.38624330832934
d5195b22-5736-3d10-b88f-17fa91f6708c,August363,Koch169,Internal Medicine,2552105589,207R00000X,11,a8b406a5-7166-3cbc-ba29-b5d2a76ac0b1,3663 S MIAMI AVE,MIAMI,FL,331334253,25.7411276,-80.2142781767664
751dbb30-c1ae-30ee-a656-39585c925601,Mónica985,Segura601,Internal Medicine,1739786964,207R00000X,11,a97dc2e6-3533-32e1-93c7-c8d048ca8c89,3769 NW 13TH ST,MIAMI,FL,331262622,25.7854154,-80.2578927
c55f604d-4f87-3f78-89ee-270d31f74266,Clemente531,Abrego412,Family Medicine,1249566609,207Q00000X,08,c0316369-179d-3bd6-8ac8-ff80bcd6fbbb,3663 S MIAMI AVE,MIAMI,FL,331334253,25.7411276,-80.2142781767664
850504f9-c925-3c96-9bb4-744f8a108141,Tori754,Vandervort697,Internal Medicine,2201714039,207R00000X,11,f55c6a7b-64c8-3dc5-ac55-11f371058bf5,4300 ALTON RD,MIAMI BEACH,FL,331402800,25.81338075,-80.14087344557441
2e0c2f96-eecf-30cc-b53a-8192439f30c0,Otha286,Simonis280,Family Medicine,1937414781,207Q00000X,08,63968b6a-6cc5-336e-8d48-42af5ff7f585,1404 NW 22ND STREET,MIAMI,FL,331427742,25.7974107,-80.2198817
b6e75ab2-3ed2-3956-bdce-900db0618637,José3,Ornelas92,Internal Medicine,1197367869,207R00000X,11,fa5e2bdc-053e-3e07-a3f4-61834d451a30,3625 NW 82ND AVE STE 205,MIAMI,FL,331667601,25.80753945,-80.3287737532566
716cfa86-f618-3264-8b85-7a57a866688c,Grover559,Kertzmann286,Family Medicine,1440606170,207Q00000X,08,88c999fa-2b25-39d7-8e1c-fe34f08457f9,1757 SW 22ND ST,CORAL GABLES,FL,331452728,25.7498197,-80.2551658
d238b34c-190b-3b8e-9f05-dc40e965beb9,Berta524,Olivares593,Internal Medicine,2619483144,207R00000X,11,e9f5ae9d-22e2-39f2-9f2d-e8f96df8d157,7805 SW 24TH ST STE 121,MIAMI,FL,331556553,25.748088555555558,-80.32328755555557
b9a8ff91-d6cf-3636-8429-94054493b42f,Ester635,Marroquín624,Family Medicine,1732993997,207Q00000X,08,f04f4d1d-2d36-3a98-9104-451570b20add,150 S PINE ISLAND RD STE 540,SOUTH MIAMI,FL,331435198,25.7076017,-80.2933846
ffc5c9be-c4fb-343f-adc9-4470a4575ee7,Leta870,Ratke343,Internal Medicine,1625538420,207R00000X,11,7a64bf7d-2d91-3ef5-bb60-5855b51c944c,1338 SW 8TH ST,MIAMI,FL,331353904,25.765694,-80.217624
0a8fda6e-e9be-33c4-922a-4ffd45b53c71,Darius626,Reilly981,Family Medicine,2856861317,207Q00000X,08,29988a05-bec5-33c9-a227-85c6ef0d98b6,5200 NE 2ND AVE,MIAMI,FL,331372706,25.8237323,-80.19296
0875ac6f-bc52-3634-a6e2-3f74f80dbf2c,Carlos172,Juárez383,Internal Medicine,1290265127,207R00000X,11,6e0cb260-c22b-3e66-8ee7-efdae76a169a,7105 SW 8TH ST,MIAMI,FL,331444664,25.76311975,-80.3104638074947
5b527c01-f8d1-3375-aed0-a1d080f4bca0,Amado512,Kemmer137,Family Medicine,2117562928,207Q00000X,08,7196144c-d75c-3821-9da4-6b5178a8af15,2199 W FLAGLER ST,MIAMI,FL,331351939,25.772901,-80.2306573
c5c8f55b-577f-3af5-b3bd-cba9812534e2,Reynaldo722,Ebert178,Family Medicine,2530031006,207Q00000X,08,0c80539d-c3ff-36d5-9b49-1442cfe6cf78,2525 SW 75TH AVE,MIAMI,FL,331552800,25.7468683,-80.31648450183764
93c11b70-fbd0-34f4-9902-f9ff197981c4,Teresa94,Hernández971,Family Medicine,1524732876,207Q00000X,08,a1e9b935-c138-3eb1-b74e-a234525d1d7e,1050 NE 125TH ST,NORTH MIAMI,FL,331615805,25.889921,-80.177
96501dc1-dbce-39da-9ec3-6d62c023c9e6,Eduardo902,Trejo396,Internal Medicine,1653214811,207R00000X,11,fceeb6a0-522a-3a23-ae64-fa743b6629d3,1201 N.W. 16th St.,Miami,FL,33125,25.790472,-80.215126
b53e609c-e510-3c3d-9c0a-2c78d237e115,Rufus33,Pagac496,Family Medicine,1367195132,207Q00000X,08,ddee6fbe-552f-3371-a089-74b5729e6a8f,4500 BISCAYNE BLVD,MIAMI,FL,331373227,25.817624199999997,-80.18876931587556
b89aabfe-d509-34c0-9e3e-e379b2f8e247,Kyla51,Wuckert783,Internal Medicine,2097537874,207R00000X,11,4ba2a502-e62f-30b0-8da9-ef2ebd0724c2,8950 SW 74TH CT STE 1205,MIAMI,FL,331562739,25.687037150000002,-80.31584430000001
2c1818e7-f548-3771-bac1-3e9888e6e48d,Mikel238,Jacobson885,Family Medicine,2644915078,207Q00000X,08,85f7473b-194c-330b-993b-4a20040e8e80,11401 SW 40TH ST STE 250,MIAMI,FL,33165,25.7324139,-80.3802222
631e8ca2-c355-35dd-a402-d37cb8bd743b,Jeff859,Lebsack687,Internal Medicine,2295271714,207R00000X,11,56047300-eb8f-3eaf-8fda-1ed502342b5a,8300 WEST FLASLER STREET,MIAMI,FL,331442098,25.7741728,-80.19362
de0f9109-e442-33ee-bbcb-ca0399877e14,Val761,Hessel84,Family Medicine,2785025463,207Q00000X,08,bec20860-2a9d-3ecd-86f6-644ec5a4c035,1680 MICHIGAN AVE STE 912,MIAMI BEACH,FL,331392550,25.7916881,-80.138986
16eee8c0-f54b-374a-9b8e-d22e86d5ef3a,Carlos172,Barragán638,Internal Medicine,2679604753,207R00000X,11,17eb7d17-f949-3d32-aa28-99caff8ac24a,100 NE 38TH ST,MIAMI,FL,331373795,25.8117044,-80.192892
c7076ef3-e721-345b-b1a8-15c578b27f82,Ester635,Bañuelos542,Family Medicine,2083127482,207Q00000X,08,8a0374e3-38d0-3285-b958-6d17cafa5fa9,123 SE 3RD AVE,MIAMI,FL,331502012,25.7728228,-80.1887736
b65804e1-bf6f-3fb7-9b9a-2e482a43b4d0,Marco,Aguayo104,Family Medicine,2933668941,207Q00000X,08,96eca66c-a86c-36ff-bc02-01a46a079c1b,10240 SW 56TH ST STE 101,MIAMI,FL,331657066,25.7152456,-80.3597388
a707b5f5-cfba-36f7-8162-f314846ff969,Irene779,Serrano248,Family Medicine,1004596379,207Q00000X,08,f3bf2d29-0580-34d2-92a9-b978b1cc64f2,1220 NW 95TH STREET,MIAMI,FL,331502064,25.861504437237723,-80.21664667153318
49071374-b474-306b-9526-2e221e097413,Sean831,Moore224,Internal Medicine,1122239811,207R00000X,11,90f49891-780f-3279-98f1-cd54f618c54f,7181 SW 43RD ST,MIAMI,FL,331554607,25.7303957,-80.3103776
5aa4869e-e0b1-371d-a404-a0affb4af6dc,Tyrone215,Koepp521,Internal Medicine,2518586146,207R00000X,11,3926e40c-afcf-37b9-a74f-c25075518956,1100 NW 95TH ST,MIAMI,FL,331502038,25.859556050000002,-80.213920403506
3ca67572-9f75-37f9-b9f7-ccdd6e341e03,Josefina523,Moreno82,Internal Medicine,2134568791,207R00000X,11,68e51096-7047-37db-875d-3309fef4153d,2525 NW 54TH ST,MIAMI,FL,331422946,25.824053548387095,-80.23901322580646
63571139-6a6e-3dbe-a867-58b74769203e,Omar359,Ferry570,Internal Medicine,1421514898,207R00000X,11,321e5d94-6a4c-341c-aafb-7e9412f88c9d,1717 N BAYSHORE DR,MIAMI,FL,331321180,25.7914625,-80.1866764
aba6ffbb-a892-31d7-b6d6-25edb6ce85f9,Wallace647,Hahn503,Internal Medicine,2880156544,207R00000X,11,bbd264e1-caa0-3f33-9da2-9db2f02e3f33,5200 NE 2ND AVE,MIAMI,FL,331502038,25.8237323,-80.19296
848189c8-40f7-3db7-abd3-2a70965e4d4a,Anibal473,Lebsack687,Family Medicine,2092403593,207Q00000X,08,9f61f32d-a5e2-377d-8337-06911a94faa4,3659 S MIAMI AVE STE 5002,MIAMI,FL,331334231,25.7403142,-80.2138076
9e071676-0855-30b8-8f08-03ef3c814bd5,Mia349,Kirlin939,Family Medicine,2682797693,207Q00000X,08,9612df70-5588-39d4-a47f-71e2dfaf641c,9425 SUNSET DR STE 237,MIAMI,FL,331735457,25.804427,-80.1451234
b4981d99-9b52-3a89-bb44-d5b8ce7396bc,Katina266,Reynolds644,Internal Medicine,2211585809,207R00000X,11,020fff45-f732-3834-9225-38fca41a65b9,6280 SUNSET DR STE 501,SOUTH MIAMI,FL,331434870,25.703464349999997,-80.2951803810949
70943098-a8c7-3a7f-a045-e72008d79d35,Luisa710,Ponce361,Family Medicine,1269265405,207Q00000X,08,338855b2-d592-3ff6-8057-c05a8187e387,6161 BLUE LAGOON DR STE 280,MIAMI,FL,331262046,25.78375605,-80.29670144602896
3242d195-f3f1-3da3-bbfa-b90e6878a5b7,Timoteo39,Paredes726,Family Medicine,2937412601,207Q00000X,08,038cc693-77cd-3b4a-8ab2-33ab29b4afdd,7175 SW 8TH ST,MIAMI,FL,331444674,25.762926666666665,-80.31135266666666
d0831142-5bc0-3cb3-aa49-8e1d01f1ea79,Carolina179,Cardenas331,Internal Medicine,1883817144,207R00000X,11,0b60a0f7-37f7-3e75-9c7d-1775576d579f,815 NW 57TH AVE STE 325,MIAMI,FL,331262054,25.807832,-80.2891244
6423f913-2088-31d8-843a-deb84babdcf3,Marisa391,Wilderman619,Internal Medicine,2901787988,207R00000X,11,e4417b43-1ef4-3482-b6c0-805edddd2524,5040 NW 7TH ST,MIAMI,FL,331263422,25.7779808,-80.27678881965645
d6a468fc-169d-371c-85e5-030643ccf25f,Javier97,Mejía318,Internal Medicine,2144252592,207R00000X,11,e63ff370-3954-3030-8c3d-d4495374e259,3399 NW 72ND AVE STE 101,MIAMI,FL,331221355,25.8072506,-80.3128739
9de90813-d152-3aa1-aa0e-4b422bc9fb4e,Elena945,Garza151,Family Medicine,2091456634,207Q00000X,08,8fc41fa0-18ac-3f8f-bff0-916489874324,1400 NW 12TH AVE,MIAMI,FL,331251653,25.78841925,-80.21634329983834
66248f54-030b-35c6-a293-4693de15df76,Manuel446,Beahan375,Internal Medicine,2961431170,207R00000X,11,c96031e2-5283-38d6-9c27-bd909df74622,899 NW 4TH STREET,MIAMI,FL,331281309,25.7778627,-80.20915479844858
1ccae39d-cd1f-31b3-9273-b96210a837b3,Gerry91,Sauer652,Internal Medicine,1510009560,207R00000X,11,dae9a141-435e-33ce-85b8-27b90b2f40aa,2645 SW 37TH AVE,MIAMI,FL,331332744,25.742333,-80.2540819
dfc7ad9a-950f-304f-9f6c-1eca1e2ae47e,Ana,Moya426,Internal Medicine,1519455772,207R00000X,11,fb3558c4-b352-3713-b3eb-c69809619c98,8950 SW 57TH AVE,MIAMI,FL,331571776,25.6878938,-80.2854621
